CountryName,CountryId,Year,Total,Live animals,Meat & meat preparations,Dairy products & eggs,Fish & shellfish,Cereals,Vegetables & fruit,Sugar,"Coffee, tea, cocoa etc",Animal feeding stuffs,Miscellaneous foods,Beverages,Tobacco,"Hides, skins & furskins",Oil-seeds & oleaginous fruits,Crude rubber,Wood & cork,Pulp & waste paper,Textile fibres,Crude minerals & fertilisers,Metal ores & scrap,Other crude animal & vegetable materials,"Coal, coke & briquettes",Crude oil,Refined oil,Gas,Electricity,Animal oils & fats,Vegetable oils & fats,Processed oils & fats,Organic chemicals,Inorganic chemicals,"Dyeing, tanning & colouring materials",Medicinal & pharmaceutical products,Toilet & cleansing preparations,Processed fertilisers,Plastics in primary forms,Plastics in non-primary forms,Other chemicals,Leather manufactures,Rubber manufactures,Wood & cork manufactures,Paper & paperboard,Textile fabrics,Mineral manufactures,Iron & steel,Non-ferrous metals,Miscellaneous metal manufactures,Electric motors (intermediate),Electric motors (capital),Mechanical power generators (consumer),Mechanical power generators (intermediate),Mechanical power generators (capital),Specialised machinery (consumer),Specialised machinery (intermediate),Specialised machinery (capital),Metal working machinery (intermediate),Metal working machinery (capital),General industrial machinery (consumer),General industrial machinery (intermediate),General industrial machinery (capital),Office machinery (consumer),Office machinery (intermediate),Office machinery (capital),Telecoms & sound equipment (consumer),Telecoms & sound equipment (intermediate),Telecoms & sound equipment (capital),Miscellaneous electrical goods (consumer),Miscellaneous electrical goods (intermediate),Miscellaneous electrical goods (capital),Road vehicles other than cars (consumer),Road vehicles other than cars (intermediate),Road vehicles other than cars (capital),Cars,Railway equipment (intermediate),Railway equipment (capital),Aircraft,Ships,"Plumbing, heating & lighting fixtures (consumer)","Plumbing, heating & lighting fixtures (intermediate)","Plumbing, heating & lighting fixtures (capital)",Furniture (consumer),Furniture (intermediate),Furniture (capital),"Travel goods, handbags etc",Clothing,Footwear,Scientific instruments (consumer),Scientific instruments (intermediate),Scientific instruments (capital),Photographic & optical goods & clocks (consumer),Photographic & optical goods & clocks (intermediate),Photographic & optical goods & clocks (capital),Works of art,Jewellery,Other manufactures (intermediate),Other manufactures (capital),Other manufactures (consumer),Unspecified goods
Norway,NO,2015,13042,0,0,3,108,1,0,0,0,15,3,1,0,0,0,0,10,0,2,53,23,5,2,6028,422,4131,0,4,0,0,204,10,4,33,5,44,48,6,19,0,7,12,91,6,7,107,244,77,2,7,0,119,8,0,108,37,1,2,0,117,34,0,2,12,1,5,22,2,105,8,0,3,7,1,0,0,137,324,0,4,0,11,0,2,0,1,0,0,64,115,0,0,1,11,1,6,0,11,19
Nepal,NP,2015,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,NR,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niue Island,NU,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,NZ,2015,921,1,324,16,6,2,55,23,0,0,3,201,0,1,0,0,1,0,24,0,0,5,0,0,0,0,0,3,0,0,1,0,1,17,4,0,0,1,2,0,1,1,0,5,2,1,20,4,1,1,0,7,2,0,4,6,0,2,0,3,13,0,1,1,0,0,8,0,6,3,0,1,0,2,0,0,3,58,0,2,0,0,0,0,0,4,1,0,0,13,0,0,0,11,0,5,1,14,23
Oman,OM,2015,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,4,2,0,0,15,0,0,0,1,0,1,3,0,0,3,0,1,0,11,0,0,0,1,0,0,0,1,1,0,0,1,0,1,2,0,3,1,0,5,0,0,0,0,28,0,0,1,0,0,0,1,0,32,0,0,1,7,0,0,0,1,0,0,0,0,0
Panama,PA,2015,25,0,0,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Peru,PE,2015,248,0,0,0,4,6,160,0,20,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,4,0,1,0,0,0,0,0,0,4,1,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1
French Polynesia,PF,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,PG,2015,106,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Philippines,PH,2015,404,0,0,0,20,1,28,2,0,0,2,12,0,0,0,0,0,21,8,0,0,6,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,4,1,1,5,1,0,0,2,0,1,0,0,1,0,0,1,0,0,0,30,11,0,2,8,7,2,13,0,71,2,10,11,0,0,0,0,8,0,0,2,0,3,5,1,2,29,1,0,1,8,2,10,0,2,1,25,0,10,4
Pakistan,PK,2015,1058,0,0,0,2,42,18,1,4,0,3,1,0,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,1,404,4,0,0,5,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,4,0,0,0,0,13,0,0,4,438,8,0,0,21,0,0,0,0,6,2,0,27,6
Poland,PL,2015,8071,0,409,50,60,107,200,36,228,28,106,20,60,0,1,4,28,2,0,2,16,12,21,0,345,0,0,1,1,0,13,6,13,103,256,45,42,71,25,5,131,208,138,60,136,59,288,248,2,6,0,175,6,4,19,19,4,3,8,127,115,0,43,421,362,6,120,379,281,51,0,549,28,610,6,0,32,7,1,46,21,298,204,14,10,69,14,0,18,66,6,11,0,0,2,58,1,249,13
Pitcairn,PN,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Occupied Palestinian Territory,PS,2015,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,PT,2015,2331,1,8,5,26,15,81,2,2,1,25,62,74,0,0,0,44,14,2,3,1,4,0,0,1,0,0,3,1,0,9,2,5,79,34,0,5,48,21,3,48,62,74,89,44,47,10,75,19,5,0,27,2,0,4,6,0,0,0,21,34,0,10,3,0,8,105,2,119,17,3,172,45,215,0,0,4,1,0,16,17,16,46,5,1,182,86,0,1,50,2,17,0,3,0,11,0,20,4
Palau,PW,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,PY,2015,13,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,QA,2015,2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1807,0,0,0,0,0,2,0,0,0,5,7,0,0,0,0,0,0,1,63,0,0,1,0,0,0,284,0,0,0,0,0,0,0,4,1,0,0,1,0,0,4,0,3,1,0,0,0,0,0,0,191,0,0,0,0,0,1,0,0,1,0,0,2,13,2,0,0,6,97,0,0,1,4
Romania,RO,2015,1534,0,40,4,0,43,4,2,3,1,2,5,7,0,1,0,3,0,0,0,5,0,0,0,8,0,0,0,0,0,3,9,1,54,3,0,11,11,1,0,52,11,2,11,9,18,10,17,16,4,0,31,1,0,3,5,1,5,0,14,24,0,2,3,0,0,42,18,254,10,2,158,0,90,0,0,17,0,0,3,3,43,36,0,2,342,14,0,3,15,1,1,0,0,0,4,0,12,2
Serbia,RS,2015,140,0,0,0,0,3,11,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,1,6,0,1,1,8,2,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,20,1,0,5,0,0,0,0,21,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,6,1
Russia,RU,2015,5110,0,0,0,29,12,3,1,1,25,0,39,0,2,0,5,62,2,0,2,73,0,410,790,2714,17,0,0,4,0,15,174,0,1,3,70,2,0,3,0,7,27,29,0,4,81,94,42,0,3,0,59,3,0,3,6,0,0,0,7,4,0,1,2,0,1,7,0,11,5,0,1,0,3,0,0,191,1,0,0,1,3,0,0,0,1,0,0,2,18,0,1,0,20,0,0,0,1,12
Rwanda,RW,2015,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SA,2015,2207,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,440,895,0,0,0,0,5,15,0,0,2,1,0,60,14,0,0,0,0,1,7,1,1,3,9,1,3,0,307,0,0,2,10,0,0,0,11,12,0,2,18,0,4,38,0,26,27,0,0,1,0,0,0,152,40,0,0,0,0,1,0,1,4,0,0,22,54,0,0,1,1,1,2,0,3,3
Solomon Islands,SB,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Seychelles,SC,2015,63,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,SD,2015,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,SE,2015,7070,0,12,11,105,27,6,2,10,7,25,97,0,0,0,0,493,137,1,1,162,1,2,0,1996,7,0,1,2,4,89,9,30,362,20,3,45,30,73,0,21,25,568,28,24,189,177,95,1,5,0,50,12,3,63,113,5,7,0,110,141,0,4,25,1,37,161,6,95,32,2,184,230,355,38,0,33,7,0,14,6,36,2,14,5,160,14,0,5,68,5,6,1,3,1,31,1,69,11
Singapore,SG,2015,1949,0,0,0,7,8,6,0,8,0,13,5,0,0,0,1,1,0,0,0,5,0,0,0,140,0,0,0,2,3,82,1,1,67,20,1,7,2,6,0,3,0,13,2,4,10,5,15,2,15,0,653,2,0,19,9,2,2,0,23,22,0,5,111,1,4,79,3,92,33,5,14,14,5,0,0,36,9,0,1,0,21,0,2,3,19,2,0,22,100,4,7,0,27,19,16,14,81,9
St. Helena,SH,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SI,2015,320,0,4,7,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,19,8,0,4,2,2,0,9,1,14,4,6,5,6,14,1,5,0,3,0,0,6,4,0,0,0,11,3,0,0,0,0,0,7,6,36,3,3,14,1,29,0,0,0,0,0,10,0,10,11,0,0,1,1,0,4,10,1,0,0,0,0,11,0,14,1
Slovakia,SK,2015,1981,0,2,11,0,0,2,5,20,2,6,0,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,2,0,0,24,6,1,4,9,6,2,22,7,32,18,16,16,1,46,0,0,0,4,0,10,2,3,1,0,1,28,26,0,2,4,514,8,37,11,72,31,0,90,1,675,0,0,0,0,0,40,0,14,30,3,2,3,0,0,4,27,31,0,0,0,0,7,3,20,3
Sierra Leone,SL,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,SM,2015,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Senegal,SN,2015,26,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Somalia,SO,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,SR,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan,SS,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome & Principe,ST,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,SV,2015,8,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,SX,2015,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syria,SY,2015,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swaziland,SZ,2015,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turks & Caicos Islands,TC,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,TD,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
French Southern Territories,TF,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,TG,2015,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Thailand,TH,2015,2552,0,418,0,92,38,53,8,3,27,49,8,0,0,0,8,1,0,4,0,3,1,0,0,0,0,0,2,1,0,1,3,1,7,55,0,9,8,5,2,31,9,3,28,35,20,12,46,11,2,0,93,2,4,3,2,0,0,0,39,94,3,1,55,1,5,25,18,275,5,91,74,167,43,1,0,8,2,1,2,0,22,21,1,7,77,36,0,12,23,39,48,0,1,120,37,10,53,22
Tajikistan,TJ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokelau Islands,TK,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Timor,TL,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,TM,2015,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,TN,2015,149,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2,0,0,0,1,3,1,1,1,1,1,0,3,0,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,19,1,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,60,3,0,1,5,0,0,0,0,0,0,0,2,1
Tonga,TO,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,TR,2015,6779,0,0,0,17,7,246,18,8,0,4,14,0,0,2,2,0,0,11,12,18,7,0,0,0,0,0,0,1,0,5,36,4,14,35,0,10,82,4,2,54,2,104,328,115,165,86,144,0,3,0,143,2,0,15,38,3,7,2,36,43,0,1,6,319,2,9,415,363,21,5,265,798,625,0,0,71,39,0,29,134,40,2,6,25,1429,16,0,4,26,1,0,1,2,11,47,0,42,178
Trinidad & Tobago,TT,2015,120,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
Tuvalu,TV,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan,TW,2015,3208,0,0,0,1,1,2,0,1,0,2,5,0,0,0,1,0,0,16,0,25,1,0,0,33,0,0,0,0,0,13,5,3,5,15,0,27,14,12,4,31,5,12,35,21,59,6,289,2,5,0,65,0,8,13,22,10,47,1,61,43,0,40,345,44,20,486,25,251,60,119,186,1,19,1,0,8,13,1,31,0,26,5,23,7,26,9,0,10,152,33,5,1,1,4,31,6,273,23
Tanzania,TZ,2015,23,0,0,0,0,0,4,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Ukraine,UA,2015,246,0,0,0,0,39,2,0,0,26,3,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,63,1,2,0,0,0,2,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,19,0,0,2,0,0,0,0,6,3,0,1,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,2
Uganda,UG,2015,13,0,0,0,0,0,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
