year,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,Y86,Y87,Y88,Y89,Y90,Y91,Y92,Y93,Y94,Y95,Y96,Y97,Y98,Y99,Y100,Y101,Y102,Y103,Y104,Y105,Y106,Y107,Y108,Y109,Y110,Y111,Y112,Y113,Y114,Y115,Y116,Y117,Y118,Y119,Y120,Y121,Y122,Y123,Y124,Y125
1991,632,58,35,21,21,17,16,16,14,16,14,14,14,12,24,22,24,36,28,36,30,31,36,36,34,34,34,41,39,39,42,45,56,55,71,68,74,82,92,101,103,111,134,137,166,181,201,231,253,273,297,346,372,393,435,510,554,583,650,765,870,987,1023,1135,1274,1443,1557,1727,1892,2075,2304,2483,2716,3092,3336,3601,4029,4516,5021,5482,6176,6767,7547,8222,9226,10218,11346,12447,13477,14710,16693,18394,19782,21543,23427,25144,27244,28014,29610,32269,34967,34294,37832,40470,39824,43864,44367,42244,56410,74667,0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1992,572,51,31,23,15,13,16,13,13,14,11,9,13,14,19,19,24,31,33,32,33,33,31,33,33,34,34,32,42,43,38,50,54,58,60,73,74,82,90,102,112,116,137,134,163,179,203,219,236,254,296,315,371,393,429,461,515,610,666,719,831,912,1012,1112,1246,1430,1505,1661,1881,2017,2222,2430,2768,2919,3317,3668,3981,4369,4765,5348,5923,6630,7249,8069,8956,9879,11008,12111,12987,14416,15980,17182,18990,20284,21728,24683,25656,28390,28442,30673,31962,35437,36267,35667,42181,42321,40764,35220,49438,0,41026,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1993,563,45,27,24,17,17,15,12,10,11,14,11,14,18,21,22,30,30,28,32,35,32,29,28,35,33,40,44,41,38,49,54,55,51,63,64,78,83,78,94,109,133,133,154,154,181,193,217,228,250,308,323,374,396,426,467,510,589,661,743,827,918,1013,1145,1206,1404,1544,1685,1836,2045,2307,2497,2730,3084,3254,3600,4080,4528,4939,5517,6125,6757,7530,8421,9231,10214,11294,12799,13774,15350,16596,17917,19961,21855,23425,25204,28142,29361,31173,33063,35969,35875,38977,39127,40245,50272,46129,46914,40678,59259,75676,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1994,540,48,29,18,14,14,13,9,10,11,11,10,13,14,19,17,21,27,26,30,25,33,31,31,32,31,34,38,36,43,45,48,55,60,57,68,76,85,87,105,117,126,135,150,159,180,198,217,229,257,292,307,349,403,423,451,495,560,568,688,756,861,947,1058,1171,1313,1473,1609,1796,1947,2185,2387,2635,2878,3205,3369,3783,4252,4693,5135,5839,6388,7140,7885,8732,9675,10668,11763,13157,14142,15597,16917,18418,20490,22064,23579,26130,28538,29946,29970,32447,35202,37515,37392,42804,37863,46988,46102,28571,66667,62745,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1995,541,46,22,19,14,16,13,11,9,10,14,14,13,16,18,22,25,26,31,32,29,32,31,31,34,31,36,47,36,40,43,47,56,63,64,71,67,76,90,98,112,124,130,140,171,182,193,211,231,265,296,335,354,387,417,478,512,543,619,657,751,828,909,1035,1144,1328,1448,1541,1773,1942,2191,2400,2643,2937,3212,3596,3755,4197,4745,5326,5878,6517,7183,7955,9009,9856,10953,11979,13297,14597,16142,17576,19202,20961,23760,24735,27240,28561,30103,32773,34149,36720,38185,37598,39446,46893,40945,49330,38554,28319,36364,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1996,541,42,29,16,13,15,13,8,9,12,9,8,10,13,21,22,27,30,31,33,32,35,29,34,30,36,37,40,44,41,47,46,57,58,65,70,79,79,94,96,104,118,129,153,147,178,189,205,221,243,289,326,339,377,400,456,481,564,613,675,733,805,907,963,1131,1245,1350,1555,1766,1949,2159,2352,2602,2889,3144,3488,3898,4108,4725,5299,5830,6522,7210,8088,8901,9757,11042,12036,13205,14637,16060,17541,19047,20753,23005,24750,26838,27695,30235,32451,34653,39716,35912,40300,48246,40410,46819,41218,51613,47059,52459,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1997,524,39,25,17,13,13,12,11,10,12,14,10,11,15,16,27,24,31,29,29,30,37,32,27,39,34,30,32,34,46,43,51,48,52,56,72,76,83,90,99,104,107,131,150,163,169,182,221,232,238,274,305,349,369,405,430,476,556,592,652,748,828,904,942,1057,1227,1382,1493,1662,1835,2066,2320,2624,2888,3073,3463,3816,4270,4465,5072,5794,6372,7230,7908,8631,9778,10853,11897,13246,14692,15857,17612,19352,21119,23029,24625,26630,28729,29890,32627,36051,36233,39580,45536,41809,43272,47188,53445,38462,38095,39604,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1998,498,42,26,17,10,12,14,12,9,12,8,13,15,14,13,17,31,32,32,31,31,30,33,33,32,39,35,38,39,41,48,48,46,57,53,64,71,81,87,93,105,123,122,141,166,171,179,203,221,256,273,310,324,353,408,449,461,530,586,648,706,764,875,923,1061,1148,1301,1480,1592,1841,2040,2281,2540,2804,3088,3298,3758,4120,4636,4746,5551,6284,7049,7798,8695,9373,10686,11736,13134,14423,15654,17209,19198,21073,22925,24383,26310,28681,29766,31978,36670,36222,38678,42319,36099,48485,62361,61920,63830,62500,39216,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1999,508,39,30,18,12,12,12,9,10,8,13,13,13,12,14,21,23,31,30,31,32,36,36,27,33,29,36,35,45,37,46,46,47,57,59,64,72,76,80,92,102,118,134,146,158,170,185,206,229,250,292,288,323,326,392,434,465,519,567,646,723,780,848,924,1026,1144,1256,1423,1536,1748,1970,2215,2472,2757,3065,3342,3732,4073,4624,5070,5294,6193,7130,7761,8670,9792,10710,11894,13078,14692,16067,17649,19618,21502,23261,24805,27376,29125,31903,32376,35359,37588,41927,39686,52389,44041,51309,48485,52555,33803,63158,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2000,504,32,17,19,15,12,10,8,10,9,11,11,9,12,14,14,21,24,39,34,31,29,32,35,36,36,35,39,38,40,46,49,49,56,59,68,76,73,84,92,107,117,134,142,152,162,196,210,214,246,269,282,335,351,387,428,459,522,552,608,692,743,807,869,1015,1088,1224,1336,1498,1685,1855,2096,2298,2556,2951,3230,3594,3983,4361,4814,5502,5525,6613,7633,8473,9433,10296,11409,12699,13876,15282,17139,18638,20492,22294,24971,26742,28265,29811,31652,33372,36733,37558,42388,43361,47897,44800,51948,59574,83582,75472,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2001,501,34,21,18,15,12,13,11,13,10,7,12,11,11,12,19,25,27,30,24,31,33,31,31,30,32,39,37,35,39,40,49,53,53,62,73,74,72,85,89,99,113,118,151,146,160,188,202,217,244,285,294,317,320,390,404,446,508,537,604,663,750,788,889,941,1064,1142,1282,1431,1592,1805,2002,2254,2563,2773,3131,3478,3864,4209,4719,5330,6098,6155,7281,8434,9292,10185,11381,12506,13973,15090,16764,18239,20437,21920,24315,26091,28113,30621,31647,34872,36190,38676,41838,43686,44825,38875,40712,65306,72727,43243,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2002,458,36,19,13,16,12,12,9,10,8,12,6,11,13,18,14,25,28,26,31,30,30,28,30,33,35,33,35,34,39,40,51,50,53,63,63,65,73,84,91,94,101,122,138,149,170,196,200,233,242,255,280,304,342,370,405,442,497,516,573,671,714,794,848,953,1014,1165,1269,1398,1546,1699,1981,2236,2474,2752,3150,3484,3818,4300,4693,5339,5933,6805,6733,8051,9394,10358,11467,12803,14136,15557,17014,18950,20838,22164,24065,26414,27746,29985,32488,34637,35941,39970,40542,45273,42975,45894,63492,29016,56471,57143,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2003,486,39,23,17,14,13,10,8,9,10,11,11,15,9,15,16,20,26,26,29,29,28,33,31,29,31,38,36,40,45,48,48,49,52,63,60,70,71,84,89,103,108,118,136,152,158,179,212,223,235,268,287,318,337,356,411,444,441,529,600,650,714,764,819,947,1053,1112,1263,1374,1551,1659,1896,2169,2414,2724,3080,3422,3843,4227,4816,5300,5856,6713,7598,7597,9280,10637,11897,12936,14394,15742,17061,18982,21401,22908,24979,26915,29647,31265,32354,35683,37548,41333,42458,43590,42596,51639,36842,44444,60000,0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2004,469,37,19,15,14,10,12,8,8,7,8,8,13,12,12,18,24,23,28,34,29,30,29,33,28,33,34,34,37,40,47,45,49,52,60,65,70,77,87,90,89,103,115,131,145,158,186,199,208,218,261,284,281,330,346,372,426,470,491,554,626,657,735,813,896,965,1094,1187,1362,1463,1606,1766,2015,2301,2586,2900,3238,3582,4060,4380,4968,5626,6275,6965,7947,7973,9600,11111,12403,13416,14758,16380,18320,19725,22402,23486,25591,27952,29280,31441,32967,36511,36642,40413,41199,38946,47649,52567,36364,59813,60759,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2005,442,38,16,13,9,8,10,10,7,8,9,9,13,12,14,13,24,25,27,28,30,28,28,30,26,28,32,38,36,38,39,44,49,52,57,57,68,78,77,87,96,96,120,127,146,147,158,184,224,240,261,270,310,317,356,383,422,480,498,524,574,668,722,786,890,990,1115,1187,1275,1423,1536,1731,1985,2142,2483,2801,3158,3509,3994,4450,4930,5563,6150,6979,7778,8797,8688,10647,12293,13881,14714,16496,18016,20462,22051,24332,25713,27668,30570,32652,33535,38664,40203,41527,43094,48932,41889,44444,53333,48980,83721,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2006,456,41,20,15,12,10,11,7,11,5,8,10,10,13,13,18,18,25,26,26,26,25,26,25,28,30,34,31,41,35,42,37,40,54,52,57,69,73,78,90,93,102,117,127,138,156,161,185,218,219,261,262,306,320,341,370,429,436,473,551,559,652,718,791,870,926,1033,1152,1292,1331,1506,1708,1875,2107,2438,2691,2969,3371,3792,4298,4755,5363,5903,6645,7520,8434,9533,9388,11469,13017,14316,16143,17655,19634,21321,23367,25457,27252,29059,30481,33626,35689,38606,38789,37950,48239,48780,35412,51799,66667,71795,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2007,435,33,17,15,10,9,9,8,7,8,11,9,12,11,13,13,19,25,26,24,21,27,26,24,30,25,31,27,32,38,41,40,50,51,56,62,61,71,76,89,102,107,114,126,127,155,162,185,205,216,248,265,271,323,356,384,414,447,473,511,572,646,678,801,845,911,1016,1128,1207,1399,1547,1648,1838,2084,2316,2566,2940,3284,3636,4184,4763,5289,5919,6662,7499,8431,9438,10635,10265,12711,14508,15813,17986,19755,21472,23719,26306,27142,29623,31459,34668,35922,39033,42901,42764,41533,40219,36923,35669,51613,56140,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2008,419,32,20,17,13,9,9,10,9,10,8,9,8,11,9,16,15,23,29,27,25,27,27,25,27,28,32,32,32,37,39,42,53,54,63,59,62,72,83,90,98,108,114,126,137,148,170,177,197,211,258,278,280,303,363,369,398,431,468,541,581,643,666,755,839,911,974,1101,1218,1340,1481,1625,1804,2062,2299,2534,2892,3213,3635,4112,4679,5291,5859,6628,7400,8273,9244,10554,12281,11541,13952,16442,18257,20140,22067,23847,26121,28132,31870,32781,34494,35888,39321,44365,44129,45436,45781,52042,33766,61538,83117,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2009,419,25,20,15,13,11,8,7,7,11,8,9,10,11,13,15,20,19,23,25,25,27,21,26,23,30,29,31,36,39,41,43,44,46,59,62,62,69,76,83,101,103,109,120,139,154,158,168,186,203,240,222,281,310,344,362,398,425,463,521,554,605,653,724,800,865,966,1022,1161,1258,1448,1557,1723,1928,2153,2383,2668,2983,3397,3903,4403,4888,5509,6282,6982,7795,8811,9888,11156,12810,13010,14695,16852,18150,20185,22372,23630,25461,28180,29847,31807,35716,35603,35741,40980,47155,44882,44957,53763,34450,32653,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2010,405,30,14,13,10,8,8,8,10,8,8,7,9,8,15,16,18,23,22,25,24,18,20,26,26,25,28,35,37,30,42,39,49,50,49,62,68,78,81,74,90,108,107,119,134,136,152,167,184,207,219,252,288,297,341,349,394,435,472,492,553,606,639,699,760,841,936,1004,1124,1275,1433,1538,1706,1889,2079,2316,2647,2954,3368,3792,4225,4820,5472,6200,6996,7816,8726,9709,10907,12275,13657,14530,16785,18955,20866,22367,24952,26624,28290,30640,34093,36937,38330,41692,40883,39855,44274,48148,46154,33533,55914,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2011,369,31,15,11,10,8,8,4,7,6,4,9,9,8,9,9,13,17,19,22,19,24,23,25,25,28,29,34,32,33,37,43,45,50,55,61,62,64,74,81,90,102,109,120,126,142,165,155,180,198,221,248,265,294,322,339,376,422,420,506,547,579,624,688,757,802,913,1012,1094,1201,1370,1489,1694,1774,2046,2254,2524,2880,3222,3593,4109,4587,5232,5962,6634,7458,8454,9386,10615,11809,13374,14520,15648,17719,19999,22477,23709,26274,28144,30399,32201,36220,37155,40198,38683,44518,33288,41783,40223,58947,55000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2012,362,26,11,12,9,11,9,8,7,6,7,6,9,8,9,12,11,17,16,20,21,20,19,23,23,26,24,29,34,33,35,40,41,46,53,52,52,64,74,83,87,93,106,109,122,143,145,164,172,199,213,241,261,288,299,343,372,392,457,508,531,588,641,673,731,809,886,1017,1068,1200,1351,1450,1687,1846,2054,2273,2549,2860,3216,3660,4181,4734,5232,6056,6913,7703,8793,9647,10908,12418,13929,15431,17120,18012,20487,22666,25679,26803,29446,32087,33815,36245,38144,40171,42253,44867,48029,42056,48780,36158,73394,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2013,347,30,14,11,10,8,7,7,7,7,9,8,6,8,11,13,13,14,19,19,20,20,21,22,21,26,27,29,34,29,41,43,44,45,53,57,63,62,68,88,82,96,102,116,132,130,139,163,169,198,217,230,254,279,304,347,374,413,436,464,509,583,626,685,725,810,870,974,1076,1173,1310,1427,1624,1849,2045,2269,2520,2846,3158,3601,4094,4587,5282,5912,6839,7827,8548,9846,10809,12309,13679,15474,17176,18958,20218,23116,26148,27286,29418,32264,34361,35535,38414,42347,44292,45601,47031,49261,59798,49817,51799,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2014,362,21,14,11,7,7,8,9,7,7,7,5,5,12,12,13,19,16,20,21,19,22,24,25,24,25,27,24,35,34,35,44,42,50,55,59,65,64,78,75,96,100,109,123,126,143,150,159,173,182,218,232,253,267,290,332,356,403,421,458,527,569,613,664,745,787,828,922,1051,1155,1292,1435,1611,1771,1983,2227,2472,2769,3010,3481,3953,4417,5033,5754,6563,7276,8335,9423,10386,11788,13272,14439,16248,17810,19578,21153,24047,26134,28199,30542,31317,35527,38011,37968,41265,42795,42181,53081,61674,32877,62439,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2015,336,26,12,10,8,6,7,8,8,6,6,5,7,12,11,16,15,15,20,23,21,19,19,23,19,25,30,26,29,38,38,37,47,47,50,60,68,74,78,85,95,89,112,110,125,145,156,161,183,192,215,230,252,292,304,330,357,385,413,484,533,564,621,687,717,792,874,961,1085,1135,1313,1453,1583,1836,2049,2256,2540,2744,3114,3545,4101,4673,5284,5996,6889,7704,8716,9896,11339,12718,14368,15643,17641,19582,22108,23084,24687,28278,30837,33114,36048,39018,40370,43550,43470,47380,50446,48246,46927,60870,81818,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2016,357,27,15,10,9,7,7,5,4,7,6,8,7,8,11,13,14,14,22,18,21,25,23,22,26,25,25,31,34,34,41,42,51,50,55,59,64,65,71,83,91,102,104,117,135,152,154,170,175,189,210,242,257,276,304,342,373,407,439,494,516,562,654,685,740,787,915,958,1028,1174,1262,1448,1634,1787,1924,2169,2556,2772,3143,3398,3938,4351,5018,5798,6512,7447,8449,9540,10722,12170,13534,15044,16702,18325,20059,22570,24403,25654,28350,30949,32867,36718,37323,39576,42924,40561,46491,39374,59072,48619,53731,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2017,354,17,15,9,8,8,8,7,7,5,4,9,9,7,10,9,16,16,21,19,19,20,19,23,19,23,26,26,29,29,33,41,46,53,48,58,66,80,70,83,92,102,105,117,129,135,149,165,176,194,218,233,265,275,296,315,352,366,417,453,499,558,609,684,735,780,870,955,1024,1154,1247,1334,1563,1778,1911,2214,2522,2746,3173,3452,3880,4366,5006,5717,6613,7396,8510,9503,10878,12130,13647,15390,16968,18739,20769,23366,25898,26494,28003,31978,34013,35403,38603,42760,43286,46706,50961,46203,60632,57384,41830,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2018,353,24,8,11,5,10,8,6,7,7,8,6,5,8,9,14,15,15,23,22,19,22,24,21,23,30,25,29,35,32,38,35,48,47,61,59,66,76,75,87,80,93,105,121,134,145,159,176,196,198,213,234,253,276,286,324,361,395,441,474,516,557,626,680,729,828,866,937,1055,1115,1284,1372,1534,1714,1970,2190,2409,2795,3123,3486,3869,4473,4909,5719,6368,7309,8377,9583,10890,12093,13866,15493,17090,18913,20862,22923,24880,27783,28714,28625,33829,37026,38639,39074,42320,45360,41394,49593,51502,51724,17266,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2019,306,30,14,8,7,7,7,6,5,5,5,6,7,8,9,11,13,15,16,18,18,19,19,20,21,22,24,26,29,32,35,39,42,46,50,55,60,66,72,79,86,94,101,110,119,129,140,152,166,181,198,216,235,257,281,307,337,369,404,443,484,529,577,629,685,748,818,897,986,1087,1203,1335,1486,1659,1856,2081,2334,2621,2945,3312,3732,4220,4790,5454,6224,7108,8108,9229,10471,11832,13309,14903,16604,18402,20277,22243,24377,26716,29224,31851,34577,37397,40301,43260,46263,49409,52375,55641,58918,63109,67501,69940,72917,75000,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2020,306,30,14,8,7,7,6,6,6,5,5,6,7,8,9,11,13,15,16,17,18,19,19,20,21,22,24,26,29,32,36,39,43,47,51,56,61,67,74,80,88,95,103,111,120,131,142,154,168,183,200,218,238,259,283,310,340,373,409,448,490,535,584,637,694,758,829,909,1000,1102,1219,1352,1505,1680,1880,2106,2364,2655,2986,3361,3789,4282,4858,5528,6306,7202,8222,9369,10647,12052,13578,15228,16992,18853,20789,22812,24997,27393,29968,32657,35441,38323,41291,44343,47427,50506,53793,56897,59261,63986,66711,62024,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2021,299,29,14,8,7,7,6,6,5,5,5,6,6,8,9,11,13,14,16,17,18,19,19,20,20,22,24,26,29,32,35,39,43,47,51,56,61,67,73,80,87,95,102,111,120,129,140,152,166,181,197,215,235,256,280,307,336,368,404,442,484,529,577,629,687,750,821,900,990,1091,1207,1339,1489,1662,1860,2084,2338,2627,2955,3330,3757,4247,4816,5478,6247,7132,8142,9285,10563,11975,13513,15179,16964,18848,20805,22843,25036,27434,30011,32705,35491,38376,41329,44371,47469,50526,53631,56471,59011,64675,64524,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2022,293,29,14,8,7,7,6,6,5,5,5,6,6,7,9,11,12,14,15,17,18,18,19,19,20,21,23,25,28,31,35,39,42,46,51,55,61,67,73,80,87,94,102,110,118,128,139,151,164,178,195,212,232,253,276,303,332,364,399,437,478,522,570,622,679,742,813,892,980,1080,1195,1325,1474,1645,1841,2063,2314,2599,2925,3297,3724,4213,4778,5433,6192,7067,8067,9200,10474,11886,13433,15111,16912,18817,20797,22857,25067,27473,30048,32743,35537,38424,41375,44390,47487,50539,53477,56188,58874,65316,68915,58750,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2023,286,28,14,7,7,6,6,5,5,5,5,5,6,7,9,10,12,14,15,16,17,18,18,19,20,21,23,25,28,31,35,38,42,46,50,55,60,66,72,79,86,93,101,109,117,127,137,149,162,176,192,209,228,249,273,299,328,359,394,432,472,516,563,615,671,734,804,882,970,1069,1183,1312,1459,1628,1822,2041,2290,2572,2895,3264,3688,4176,4740,5391,6143,7008,7997,9119,10383,11791,13339,15026,16840,18762,20765,22849,25081,27505,30090,32783,35575,38460,41403,44414,47502,50507,53546,56538,58968,63974,71474,75000,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2024,280,28,13,7,7,6,6,5,5,5,5,5,6,7,8,10,12,13,15,16,17,17,18,18,19,20,22,25,28,31,34,38,42,46,50,55,60,66,72,79,86,93,100,108,116,125,136,147,160,174,189,206,225,246,269,295,324,355,389,427,467,510,556,607,663,725,794,872,960,1059,1171,1299,1445,1612,1803,2020,2267,2546,2865,3231,3651,4137,4700,5350,6097,6954,7933,9044,10297,11695,13239,14928,16752,18689,20711,22818,25073,27519,30121,32826,35623,38504,41440,44443,47546,50635,53607,57047,59898,63718,70833,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2025,275,28,13,7,6,6,6,5,5,5,5,5,6,7,8,10,11,13,14,15,16,17,17,18,19,20,22,24,27,30,34,38,41,45,50,54,60,65,72,78,85,92,99,107,115,124,134,145,158,172,187,204,222,243,265,291,319,351,385,421,461,504,550,600,655,716,785,862,949,1048,1159,1286,1430,1596,1785,2000,2244,2521,2837,3199,3615,4097,4657,5306,6052,6904,7874,8974,10216,11603,13138,14823,16651,18599,20635,22762,25040,27510,30135,32859,35667,38542,41493,44515,47616,50694,53662,57299,60744,65176,71667,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2026,269,27,13,7,6,6,6,5,5,5,5,5,6,7,8,10,11,13,14,15,16,16,17,18,18,20,22,24,27,30,34,37,41,45,49,54,59,65,71,78,84,91,99,106,114,123,133,143,156,169,185,201,219,239,262,287,315,346,380,416,455,498,543,593,647,707,776,852,939,1036,1146,1272,1415,1579,1767,1980,2221,2495,2808,3167,3580,4057,4613,5258,6003,6854,7820,8911,10142,11517,13040,14718,16542,18494,20542,22684,24983,27478,30129,32876,35688,38572,41518,44555,47651,50666,53682,57611,62290,66458,69583,85417,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2027,264,26,12,7,6,6,5,5,5,5,5,5,6,7,8,9,11,12,14,15,16,16,17,17,18,19,21,24,26,30,33,37,41,44,49,54,59,64,70,77,84,91,98,105,113,122,131,142,154,167,182,199,216,236,259,284,312,342,375,412,450,492,537,586,639,699,766,842,927,1024,1134,1259,1401,1563,1748,1959,2198,2470,2780,3136,3545,4018,4569,5210,5950,6800,7765,8852,10073,11437,12950,14616,16432,18382,20435,22590,24905,27420,30097,32867,35703,38600,41536,44566,47607,50662,53929,57464,62985,64286,64286,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2028,259,26,12,7,6,6,5,5,5,4,5,5,6,6,8,9,11,12,13,14,15,16,16,17,18,19,21,23,26,30,33,36,40,44,48,53,58,64,70,76,83,90,97,104,112,120,130,140,152,165,180,196,214,233,255,280,308,338,371,407,445,486,530,579,632,691,757,832,916,1012,1121,1245,1386,1547,1730,1939,2176,2445,2752,3104,3510,3980,4526,5161,5897,6743,7706,8791,10008,11363,12865,14520,16325,18268,20322,22483,24811,27341,30040,32832,35696,38616,41567,44587,47618,50634,53936,57083,61042,63961,65476,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2029,255,25,12,7,6,5,5,5,5,4,4,5,5,6,8,9,10,12,13,14,15,16,16,17,17,19,21,23,26,29,32,36,40,44,48,53,58,64,70,76,82,89,96,103,111,119,128,139,150,163,178,194,211,230,252,276,304,334,366,402,439,480,524,572,624,683,748,822,905,1000,1108,1230,1370,1530,1712,1919,2153,2420,2724,3073,3476,3941,4483,5114,5843,6684,7642,8726,9942,11293,12785,14430,16224,18158,20206,22368,24703,27248,29962,32775,35662,38609,41589,44614,47703,50652,53660,56889,59724,65639,64332,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2030,250,25,12,7,6,5,5,5,4,4,4,5,5,6,7,9,10,12,13,14,15,15,16,16,17,18,20,22,25,29,32,36,39,43,47,52,57,63,69,75,82,89,95,102,110,118,127,137,149,162,176,191,208,227,249,273,300,329,362,397,434,474,518,565,617,674,739,812,894,988,1094,1216,1354,1513,1694,1899,2130,2394,2696,3042,3441,3902,4440,5066,5791,6624,7577,8656,9871,11221,12709,14344,16129,18053,20093,22252,24589,27143,29869,32701,35612,38578,41584,44623,47761,50761,53677,56423,59142,64297,65224,81250,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2031,246,24,11,6,6,5,5,5,4,4,4,5,5,6,7,9,10,11,13,14,14,15,16,16,17,18,20,22,25,28,32,35,39,43,47,52,57,62,68,75,81,88,94,101,109,117,126,136,147,160,174,189,206,225,246,270,296,325,357,392,429,468,512,558,609,666,730,802,884,976,1081,1201,1338,1495,1674,1878,2108,2369,2667,3011,3406,3863,4397,5018,5738,6565,7511,8584,9793,11143,12631,14262,16039,17953,19985,22136,24472,27030,29766,32613,35540,38529,41574,44620,47749,50806,53845,56246,58844,63656,70833,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2032,242,24,11,6,6,5,5,5,4,4,4,4,5,6,7,8,10,11,12,13,14,15,15,16,17,18,20,22,25,28,31,35,38,42,47,51,56,62,68,74,81,87,94,100,107,115,124,134,145,158,171,186,203,222,243,266,292,321,353,387,424,463,505,552,602,658,721,793,873,964,1068,1187,1322,1477,1655,1856,2084,2343,2639,2978,3370,3824,4354,4970,5684,6506,7446,8511,9714,11059,12546,14178,15951,17858,19881,22025,24355,26913,29652,32507,35451,38462,41547,44644,47731,50809,53997,56610,59101,63656,70833,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
